6391
7689
5700
7191
7949
7329
8829
5840
6740
7310
9491
9060
9269
8060
8500
8800
9290
9059
5900
6009
5751
5780
5620
6371
5871
5820
6011
5800
5770
5569
5660
6089
5880
5680
5321
5620
5600
5291
4920
5340
11240
5531
5391
7760
5840
5331
5430
5571
5800
5860
5600
5420
5351
5000
5580
5429
5311
5551
5540
5589
5880
5189
5749
5711
5471
5620
5711
5371
5169
5129
5721
5449
5349
5131
26000
5980
5649
5560
5211
5500
5439
5011
5360
6420
8260
8091
7740
5151
7560
7689
8280
5511
5491
5811
6809
5649
5989
5631
5609
4771
5649
6050
5620
5420
5071
5049
5569
5629
5780
5591
5051
5340
5411
5250
5089
5540
5469
5269
5740
5560
5400
5651
5289
7680
8630
5760
4889
6000
5860
5329
5700
6671
7160
7520
5860
5791
5989
5700
5671
5200
5271
5389
5520
7060
7620
7690
7569
5909
5040
5780
5671
6031
5740
19820
8200
8070
7700
8269
7729
7931
7949
7291
8371
7360
8680
7800
6989
8449
8431
8229
7080
5540
5760
7511
8090
7791
7740
7449
7900
8220
7060
5629
5480
5109
5460
5461
5669
5060
5560
8140
7631
7529
8009
6649
6631
7300
7049
6911
7840
7351
7629
7191
7000
6740
6540
6820
7219
7251
6691
6460
7371
7960
6400
7360
7061
8190
6840
7031
7231
7971
7451
7340
7060
7500
8290
8760
8029
7300
5520
5360
8220
6949
7321
7260
7339
7000
7720
7760
8540
7989
6011
5481
5380
5920
7630
8080
7971
7651
7480
7680
6640
7271
7691
7180
7490
7491
8811
7960
8800
7751
5680
5791
5351
5450
5680
5291
5780
5451
5589
5280
5720
5220
5200
5580
5871
5911
5460
5330
5610
5120
5240
5760
5031
5420
5191
5671
5520
5589
5169
5650
5810
5440
5420
6000
5151
5320
5631
5691
6009
5480
5309
5260
5520
5600
5690
5440
5020
5660
7851
5571
5391
5731
5300
5440
5130
5180
5800
5409
4920
6049
5449
4460
5860
5420
5249
5580
5609
5360
5410
5849
5260
5009
5600
5280
6720
5600
5500
5709
5509
4940
5649
5751
6590
7549
7311
5840
5489
5480
7929
7509
7271
7040
6880
7111
